Rack,pot,GH_family_ID,field_family_ID,region,Site,climate,climate_management,management type,indiv,treatment,experiment,precipCV,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19,E_cicutarium,E_brachycarpum,E__malacoides,E_botrys,E_moschatum,other_Erodium,Erodium_total,grass_,forb,shrub,total_cover,F_leaf_weight,F_leaf_area,F_lflength,field_SLA,F_avg_fruit_length,Site,F_length_longest_stem,F_flowers,F_fruits,F_reproductive_effort,soil_wet_weight,soil_dry_weight,water_content,OM,ENR,P1,HCO3_P,PH,K,MG,CA,NA,BUFFER_PH,H,CEC,K_PCT,MG_PCT,CA_PCT,H_PCT,NA_PCT,S,GH_plant_to_emerge,GH_emerge_to_flower,gen2_earlylfno,gen2_boltdate,days_to_bolt,gen2_ffdate,days_to_flower,gen2_no_internodes,gen2_length_longest_stem,gen2_no_seeds_missed,gen2_no_fruits,gen2_no_flowers,gen2_no_seeds,gen2_total_seeds,photo session,tech,Total Area (mm2),raw weight,correction,tray weight,leaf_weight,SLA
3,1133,446,Lind19,California,Lindcove,inland,inland preserve,preserve,a,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0,0.6,0,0.6,0.00459,110.2,29.6,24008.7146,3.9,Lindcove,5.3,4,1,5,230.49,227.81,2.68,1.4,58.2,6.6,4.4,6.4,65.3,376.7,2029,21.2,6.8,1.3,14.8,1.1,20.9,68.3,9,0.6,4.9,3,59,7,39426,100,39433,107,1,3.4,1,3,0,13,14,1,emily,176.143,0.01347,,,0.01347,13076.68894
57,641,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,high_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,8,39415,89,39423,97,6,3.7,15,25,3,51,66,2,emily,328.393,0.02383,,,0.02383,13780.65464
35,500,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,9,39421,95,39428,102,6,4,59,25,2,58,117,1,josephine,782.3,0.03295,,,0.03295,23742.03338
54,998,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,9,39415,89,39420,94,5,1.7,9,17,2,69,78,2,emily,209.93,0.01057,,,0.01057,19860.92715
23,599,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,7,39422,96,39430,104,4,1.1,14,9,1,27,41,1,emily,277.761,0.01498,,,0.01498,18542.12283
22,1222,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,8,39425,99,39434,108,3,1,8,9,0,17,25,1,emily,381.15,0.0219,,,0.0219,17404.10959
8,786,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,7,39455,129,39464,138,3,1.6,0,2,0,7,7,1,emily,95.755,0.00731,,,0.00731,13099.17921
8,375,767,Lind3,California,Lindcove,inland,inland preserve,preserve,a,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.3,0,0.4,0.00085,29.5,12.1,34705.88235,3.8,Lindcove,3,0,1,1,195.57,194.71,0.86,,,,,,,,,,,,,,,,,,,,,6,39430,104,39433,107,2,3.3,0,3,0,11,11,1 and 2,emily,122.802,0.43617,0.00998,0.42619,0.00998,12304.80962
26,30,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,high_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,12,39384,58,39391,65,10,26.7,50,37,5,204,254,1,emily,388.571,0.02409,,,0.02409,16129.97094
28,484,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,high_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,9,39410,84,39417,91,7,6.3,11,18,4,38,49,,,,0.04858,,,0.04858,
40,458,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,10,39389,63,39397,71,9,10.8,0,5,0,24,24,1,josephine,342.6,0.01368,,,0.01368,25043.85965
33,1188,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,8,39415,89,39422,96,7,5.2,0,6,0,22,22,1,emily,535.787,0.0233,,,0.0233,22995.15021
22,53,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,13,39387,61,39394,68,8,6.2,7,20,0,91,98,1,emily,405.023,0.02089,,,0.02089,19388.36764
52,1131,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,8,39394,68,39398,72,9,5.9,9,7,0,53,62,,,,,,,,
24,165,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,8,39431,105,39466,140,3,1.4,11,4,2,1,12,1,emily,240.896,0.01098,,,0.01098,21939.52641
27,1173,1121,Lind5,California,Lindcove,inland,inland preserve,preserve,a,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0.6,0,0,0.7,0.00275,92.1,33.1,33490.90909,3.9,Lindcove,5.7,0,1,1,432.16,408.18,23.98,1.7,63.4,12.2,8.6,6.8,89.3,782.1,4637,34.3,,0.9,30.9,0.7,20.8,74.9,3,0.5,1.2,3.5,79,9,39394,68,39397,71,4,2.3,0,6,1,27,27,1,emily,148.826,0.00688,,,0.00688,21631.68605
49,429,1078,Lind6,California,Lindcove,inland,inland preserve,preserve,b,high_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.4,0,0.5,0.00095,33.9,10.7,35684.21053,3.7,Lindcove,5.1,0,1,1,176.78,176.19,0.59,1.9,67.4,18.9,8.4,6.5,55.9,239,1560,17,6.9,0.8,10.8,1.3,18.2,72.2,7.5,0.7,8.8,3,58,9,39413,87,39421,95,7,8,34,36,7,76,110,1,emily,871.577,0.02547,,,0.02547,34219.74872
4,1344,1078,Lind6,California,Lindcove,inland,inland preserve,preserve,b,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.4,0,0.5,0.00095,33.9,10.7,35684.21053,3.7,Lindcove,5.1,0,1,1,176.78,176.19,0.59,1.9,67.4,18.9,8.4,6.5,55.9,239,1560,17,6.9,0.8,10.8,1.3,18.2,72.2,7.5,0.7,8.8,3,58,9,39412,86,39421,95,4,3.1,50,25,1,53,103,1,emily,503.346,0.0329,,,0.0329,15299.27052
54,268,1078,Lind6,California,Lindcove,inland,inland preserve,preserve,b,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.4,0,0.5,0.00095,33.9,10.7,35684.21053,3.7,Lindcove,5.1,0,1,1,176.78,176.19,0.59,1.9,67.4,18.9,8.4,6.5,55.9,239,1560,17,6.9,0.8,10.8,1.3,18.2,72.2,7.5,0.7,8.8,3,58,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
9,290,1078,Lind6,California,Lindcove,inland,inland preserve,preserve,b,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.4,0,0.5,0.00095,33.9,10.7,35684.21053,3.7,Lindcove,5.1,0,1,1,176.78,176.19,0.59,1.9,67.4,18.9,8.4,6.5,55.9,239,1560,17,6.9,0.8,10.8,1.3,18.2,72.2,7.5,0.7,8.8,3,58,9,39417,91,39424,98,3,1.4,20,11,0,19,39,1,emily,198.824,0.01859,,,0.01859,10695.21248
48,1331,1078,Lind6,California,Lindcove,inland,inland preserve,preserve,b,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.4,0,0.5,0.00095,33.9,10.7,35684.21053,3.7,Lindcove,5.1,0,1,1,176.78,176.19,0.59,1.9,67.4,18.9,8.4,6.5,55.9,239,1560,17,6.9,0.8,10.8,1.3,18.2,72.2,7.5,0.7,8.8,3,58,7,39431,105,39436,110,0,0,5,3,0,6,11,1,emily,274.927,0.01009,,,0.01009,27247.47275
18,193,1078,Lind6,California,Lindcove,inland,inland preserve,preserve,b,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0.05,0.05,0,0,0,0.05,0.1,0,0.4,0,0.5,0.00095,33.9,10.7,35684.21053,3.7,Lindcove,5.1,0,1,1,176.78,176.19,0.59,1.9,67.4,18.9,8.4,6.5,55.9,239,1560,17,6.9,0.8,10.8,1.3,18.2,72.2,7.5,0.7,8.8,3,58,9,39426,100,39433,107,4,3.9,3,5,0,10,13,1,emily,171.031,0.01514,,,0.01514,11296.63144
37,1419,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,high_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,9,39413,87,39419,93,8,11.5,50,30,4,112,162,1,josephine,946.8,0.05116,,,0.05116,18506.64582
1,425,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,high_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,10,39413,87,39421,95,5,4.9,22,16,4,31,53,,emily,406.626,0.03688,,,0.03688,11025.65076
31,1136,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,8,39420,94,39425,99,6,3.3,2,3,0,4,6,1,emily,476.638,0.02272,,,0.02272,20978.78521
54,62,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,high_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,9,39413,87,39416,90,5,2.6,18,23,0,67,85,2,emily,292.225,0.02123,,,0.02123,13764.71974
6,1395,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,7,39427,101,39434,108,3,1.4,5,4,0,13,18,1,emily,276.58,0.02133,,,0.02133,12966.71355
13,277,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,low_nut,nutrients,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,7,39422,96,39430,104,3,0.9,12,10,0,23,35,1,emily,229.017,0.01908,,,0.01908,12002.98742
18,615,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,7,39441,115,39463,137,2,1,5,1,0,0,5,1,emily,252.829,0.01316,,,0.01316,19211.93009
3,23,1066,Lind9,California,Lindcove,inland,inland preserve,preserve,b,low_water,water,0.34612962,17.3,15.8,4.6,652.7,36.5,2.5,34,10.7,25.6,25.6,9.1,358,68,0,82,188,4,4,178,0,0,0,0,0,0,0,0.1,0.2,0,0.3,0.00163,65.9,23.2,40429.44785,3.3,Lindcove,5.4,0,1,1,128.09,128.5,0,2,69,10.1,16.9,6.5,391.1,145.6,1142,27,7,0.6,8.7,11.5,13.8,65.8,7.5,1.4,6.1,3,64.5,9,39419,93,39426,100,3,3.2,5,3,0,11,16,1,emily,119.947,0.01114,,,0.01114,10767.23519
36,114,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,high_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,12,39410,84,39415,89,,,98,39,7,42,140,1,josephine,606.1,0.02846,,,0.02846,21296.55657
16,606,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,high_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,10,39417,91,39426,100,8,5,17,8,2,7,24,1,emily,357.62,0.02339,,,0.02339,15289.43993
36,1580,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,high_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,NA,NA,NA,NA,NA,,,0,0,0,0,0,,,,,,,,
51,520,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,high_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,8,39415,89,39421,95,5,7,28,30,1,76,104,2,emily,157.73,0.44247,0.016283,,0.0162827,9686.968377
23,123,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,low_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,10,39425,99,39431,105,4,2.1,14,14,0,21,35,1,emily,242.307,0.01273,,,0.01273,19034.32836
2,1047,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,low_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,7,39421,95,39426,100,3,1.8,3,10,2,18,21,1,emily,188.187,0.01476,,,0.01476,12749.79675
55,298,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,low_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,7,39422,96,39430,104,2,3,2,5,0,10,12,2,emily,90.835,0.02078,,,0.02078,4371.270452
27,417,1134,McL S10,California,McL seep,inland,inland preserve,preserve,a,low_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0,0,0,0,0,0,0,0,0,0,0,0.004,66.1,21,16525,3.5,McL seep,3.3,2,3,5,,,,,,,,,,,,,,,,,,,,,,3,66,8,39447,121,39452,126,4,3.1,5,3,1,5,10,,,,,,,,
16,1282,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,high_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,10,39415,89,39422,96,7,5.6,5,3,0,1,6,1,emily,394.267,0.03104,,,0.03104,12701.90077
1,578,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,high_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,7,39415,89,39422,96,5,8.7,54,23,2,52,106,,,,0.02844,,,0.02844,
35,986,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,high_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,8,39420,94,39431,105,4,3.9,53,29,1,47,100,1,josephine,436.8,0.01851,,,0.01851,23598.05511
41,817,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,low_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,8,39425,99,39430,104,4,2,25,12,0,7,32,1,josephine,330,0.01287,,,0.01287,25641.02564
6,1329,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,low_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,9,39421,95,39425,99,3,2,5,6,0,19,24,1,emily,186.745,0.01695,,,0.01695,11017.40413
55,112,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,low_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,6,39426,100,39433,107,3,4.2,0,3,0,12,12,2,emily,116.058,0.00572,,,0.00572,20289.86014
55,1171,450,McL S11,California,McL seep,inland,inland preserve,preserve,a,low_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.1,0,0,0,0,0,0.1,0.1,0.1,0,0.3,0.00145,38.1,13.6,26275.86207,3.2,McL seep,3.7,1,1,2,40.81,38.14,2.67,,,,,,,,,,,,,,,,,,,3,69,8,39426,100,39433,107,3,3.6,5,5,0,11,16,2,emily,164.57,0.00893,,,0.00893,18428.89138
16,1087,931,McL S12,California,McL seep,inland,inland preserve,preserve,a,high_nut,nutrients,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,0.00323,59,20.4,18266.25387,3.7,McL seep,3.4,2,1,3,209.32,202.07,7.25,3.3,95.6,8.6,4.7,8,152.7,431.2,3869,21.2,,0,23.3,1.7,15.2,82.7,0,0.4,8.9,3.5,59,9,39415,89,39421,95,8,7.8,29,26,4,50,79,1,emily,506.909,0.03564,,,0.03564,14223.03591
51,1355,931,McL S12,California,McL seep,inland,inland preserve,preserve,a,high_water,water,0.403273913,14.1,15.6,4.7,603,33.5,0.8,32.7,6.9,22,22,6.9,803,172,1,90,441,10,10,441,0.05,0,0,0,0,0,0.05,0,0.05,0,0.1,0.00323,59,20.4,18266.25387,3.7,McL seep,3.4,2,1,3,209.32,202.07,7.25,3.3,95.6,8.6,4.7,8,152.7,431.2,3869,21.2,,0,23.3,1.7,15.2,82.7,0,0.4,8.9,3.5,59,7,39417,91,39422,96,6,5.8,16,24,1,47,63,2,,279.408,0.44597,0.019783,,0.0197827,14123.85569
